
# Curve 0 of 1, 501 points
# Curve title: ""bed_center_cross_section.csv" u x_col:y_col"
# x y type
 0.0022176  0.488556  i
 0.0022352  0.488556  i
 0.0022528  0.488556  i
 0.0022704  0.488556  i
 0.002288  0.488556  i
 0.0023056  0.488556  i
 0.0023232  0.488555  i
 0.0023408  0.488555  i
 0.0023584  0.488555  i
 0.002376  0.488555  i
 0.0023936  0.488555  i
 0.0024112  0.488555  i
 0.0024288  0.488555  i
 0.0024464  0.488555  i
 0.002464  0.488555  i
 0.0024816  0.488555  i
 0.0024992  0.488555  i
 0.0025168  0.488555  i
 0.0025344  0.488555  i
 0.002552  0.488555  i
 0.0025696  0.488555  i
 0.0025872  0.488555  i
 0.0026048  0.488555  i
 0.0026224  0.488555  i
 0.00264  0.488555  i
 0.0026576  0.488555  i
 0.0026752  0.488555  i
 0.0026928  0.488555  i
 0.0027104  0.488555  i
 0.002728  0.488555  i
 0.0027456  0.488555  i
 0.0027632  0.488555  i
 0.0027808  0.488555  i
 0.0027984  0.488555  i
 0.002816  0.488555  i
 0.0028336  0.488555  i
 0.0028512  0.488555  i
 0.0028688  0.488555  i
 0.0028864  0.488555  i
 0.002904  0.488555  i
 0.0029216  0.488555  i
 0.0029392  0.488555  i
 0.0029568  0.488555  i
 0.0029744  0.488555  i
 0.002992  0.488555  i
 0.0030096  0.488555  i
 0.0030272  0.488555  i
 0.0030448  0.488555  i
 0.0030624  0.488555  i
 0.00308  0.488555  i
 0.0030976  0.488555  i
 0.0031152  0.488555  i
 0.0031328  0.488555  i
 0.0031504  0.488555  i
 0.003168  0.488555  i
 0.0031856  0.488555  i
 0.0032032  0.488555  i
 0.0032208  0.488555  i
 0.0032384  0.488555  i
 0.003256  0.488556  i
 0.0032736  0.488556  i
 0.0032912  0.488556  i
 0.0033088  0.488556  i
 0.0033264  0.488556  i
 0.003344  0.488556  i
 0.0033616  0.488556  i
 0.0033792  0.488556  i
 0.0033968  0.488556  i
 0.0034144  0.488556  i
 0.003432  0.488556  i
 0.0034496  0.488556  i
 0.0034672  0.488556  i
 0.0034848  0.488556  i
 0.0035024  0.488556  i
 0.00352  0.488556  i
 0.0035376  0.488557  i
 0.0035552  0.488557  i
 0.0035728  0.488557  i
 0.0035904  0.488557  i
 0.003608  0.488557  i
 0.0036256  0.488557  i
 0.0036432  0.488557  i
 0.0036608  0.488558  i
 0.0036784  0.488558  i
 0.003696  0.488558  i
 0.0037136  0.488558  i
 0.0037312  0.488558  i
 0.0037488  0.488558  i
 0.0037664  0.488559  i
 0.003784  0.488559  i
 0.0038016  0.488559  i
 0.0038192  0.488559  i
 0.0038368  0.488559  i
 0.0038544  0.48856  i
 0.003872  0.48856  i
 0.0038896  0.48856  i
 0.0039072  0.488561  i
 0.0039248  0.488561  i
 0.0039424  0.488561  i
 0.00396  0.488562  i
 0.0039776  0.488562  i
 0.0039952  0.488562  i
 0.0040128  0.488563  i
 0.0040304  0.488563  i
 0.004048  0.488564  i
 0.0040656  0.488564  i
 0.0040832  0.488565  i
 0.0041008  0.488565  i
 0.0041184  0.488566  i
 0.004136  0.488566  i
 0.0041536  0.488567  i
 0.0041712  0.488567  i
 0.0041888  0.488568  i
 0.0042064  0.488569  i
 0.004224  0.488569  i
 0.0042416  0.48857  i
 0.0042592  0.488571  i
 0.0042768  0.488571  i
 0.0042944  0.488572  i
 0.004312  0.488573  i
 0.0043296  0.488574  i
 0.0043472  0.488575  i
 0.0043648  0.488576  i
 0.0043824  0.488577  i
 0.0044  0.488578  i
 0.0044176  0.488579  i
 0.0044352  0.488581  i
 0.0044528  0.488582  i
 0.0044704  0.488583  i
 0.004488  0.488585  i
 0.0045056  0.488586  i
 0.0045232  0.488588  i
 0.0045408  0.48859  i
 0.0045584  0.488591  i
 0.004576  0.488593  i
 0.0045936  0.488595  i
 0.0046112  0.488597  i
 0.0046288  0.488599  i
 0.0046464  0.4886  i
 0.004664  0.488603  i
 0.0046816  0.488605  i
 0.0046992  0.488607  i
 0.0047168  0.488609  i
 0.0047344  0.488612  i
 0.004752  0.488614  i
 0.0047696  0.488617  i
 0.0047872  0.48862  i
 0.0048048  0.488623  i
 0.0048224  0.488627  i
 0.00484  0.48863  i
 0.0048576  0.488634  i
 0.0048752  0.488638  i
 0.0048928  0.488642  i
 0.0049104  0.488646  i
 0.004928  0.48865  i
 0.0049456  0.488655  i
 0.0049632  0.488659  i
 0.0049808  0.488664  i
 0.0049984  0.488669  i
 0.005016  0.488674  i
 0.0050336  0.48868  i
 0.0050512  0.488685  i
 0.0050688  0.488691  i
 0.0050864  0.488697  i
 0.005104  0.488703  i
 0.0051216  0.48871  i
 0.0051392  0.488716  i
 0.0051568  0.488723  i
 0.0051744  0.488731  i
 0.005192  0.488739  i
 0.0052096  0.488747  i
 0.0052272  0.488756  i
 0.0052448  0.488765  i
 0.0052624  0.488775  i
 0.00528  0.488786  i
 0.0052976  0.488797  i
 0.0053152  0.488809  i
 0.0053328  0.488821  i
 0.0053504  0.488834  i
 0.005368  0.488847  i
 0.0053856  0.488861  i
 0.0054032  0.488875  i
 0.0054208  0.48889  i
 0.0054384  0.488905  i
 0.005456  0.488921  i
 0.0054736  0.488938  i
 0.0054912  0.488954  i
 0.0055088  0.488972  i
 0.0055264  0.48899  i
 0.005544  0.489008  i
 0.0055616  0.489028  i
 0.0055792  0.489048  i
 0.0055968  0.489069  i
 0.0056144  0.489092  i
 0.005632  0.489115  i
 0.0056496  0.489141  i
 0.0056672  0.489167  i
 0.0056848  0.489195  i
 0.0057024  0.489225  i
 0.00572  0.489256  i
 0.0057376  0.48929  i
 0.0057552  0.489324  i
 0.0057728  0.489361  i
 0.0057904  0.489399  i
 0.005808  0.489439  i
 0.0058256  0.48948  i
 0.0058432  0.489523  i
 0.0058608  0.489567  i
 0.0058784  0.489612  i
 0.005896  0.489659  i
 0.0059136  0.489708  i
 0.0059312  0.489757  i
 0.0059488  0.489808  i
 0.0059664  0.489861  i
 0.005984  0.489917  i
 0.0060016  0.489974  i
 0.0060192  0.490034  i
 0.0060368  0.490097  i
 0.0060544  0.490164  i
 0.006072  0.490235  i
 0.0060896  0.490309  i
 0.0061072  0.490389  i
 0.0061248  0.490474  i
 0.0061424  0.490564  i
 0.00616  0.490659  i
 0.0061776  0.49076  i
 0.0061952  0.490867  i
 0.0062128  0.490979  i
 0.0062304  0.491096  i
 0.006248  0.491218  i
 0.0062656  0.491345  i
 0.0062832  0.491477  i
 0.0063008  0.491612  i
 0.0063184  0.491752  i
 0.006336  0.491895  i
 0.0063536  0.492042  i
 0.0063712  0.492193  i
 0.0063888  0.492349  i
 0.0064064  0.492509  i
 0.006424  0.492675  i
 0.0064416  0.492847  i
 0.0064592  0.493027  i
 0.0064768  0.493216  i
 0.0064944  0.493415  i
 0.006512  0.493626  i
 0.0065296  0.49385  i
 0.0065472  0.494088  i
 0.0065648  0.494342  i
 0.0065824  0.494612  i
 0.0066  0.4949  i
 0.0066176  0.495204  i
 0.0066352  0.495526  i
 0.0066528  0.495865  i
 0.0066704  0.49622  i
 0.006688  0.49659  i
 0.0067056  0.496975  i
 0.0067232  0.497372  i
 0.0067408  0.497781  i
 0.0067584  0.498201  i
 0.006776  0.498631  i
 0.0067936  0.499072  i
 0.0068112  0.499522  i
 0.0068288  0.499984  i
 0.0068464  0.500459  i
 0.006864  0.500949  i
 0.0068816  0.501458  i
 0.0068992  0.501989  i
 0.0069168  0.502547  i
 0.0069344  0.503137  i
 0.006952  0.503765  i
 0.0069696  0.504436  i
 0.0069872  0.505154  i
 0.0070048  0.505925  i
 0.0070224  0.506752  i
 0.00704  0.507638  i
 0.0070576  0.508584  i
 0.0070752  0.50959  i
 0.0070928  0.510653  i
 0.0071104  0.511772  i
 0.007128  0.512941  i
 0.0071456  0.514155  i
 0.0071632  0.51541  i
 0.0071808  0.5167  i
 0.0071984  0.518019  i
 0.007216  0.519364  i
 0.0072336  0.520732  i
 0.0072512  0.522119  i
 0.0072688  0.523527  i
 0.0072864  0.524957  i
 0.007304  0.526411  i
 0.0073216  0.527897  i
 0.0073392  0.529423  i
 0.0073568  0.530996  i
 0.0073744  0.532631  i
 0.007392  0.534339  i
 0.0074096  0.536135  i
 0.0074272  0.538032  i
 0.0074448  0.540045  i
 0.0074624  0.542185  i
 0.00748  0.544462  i
 0.0074976  0.546884  i
 0.0075152  0.549456  i
 0.0075328  0.552183  i
 0.0075504  0.555065  i
 0.007568  0.558107  i
 0.0075856  0.561309  i
 0.0076032  0.564676  i
 0.0076208  0.568215  i
 0.0076384  0.571933  i
 0.007656  0.57584  i
 0.0076736  0.579946  i
 0.0076912  0.58426  i
 0.0077088  0.588787  i
 0.0077264  0.593533  i
 0.007744  0.598497  i
 0.0077616  0.603678  i
 0.0077792  0.609075  i
 0.0077968  0.614687  i
 0.0078144  0.620516  i
 0.007832  0.626571  i
 0.0078496  0.632864  i
 0.0078672  0.639413  i
 0.0078848  0.646237  i
 0.0079024  0.653355  i
 0.00792  0.660782  i
 0.0079376  0.668522  i
 0.0079552  0.676572  i
 0.0079728  0.684915  i
 0.0079904  0.693524  i
 0.008008  0.702365  i
 0.0080256  0.7114  i
 0.0080432  0.720592  i
 0.0080608  0.729907  i
 0.0080784  0.739317  i
 0.008096  0.748803  i
 0.0081136  0.758351  i
 0.0081312  0.767951  i
 0.0081488  0.777597  i
 0.0081664  0.787281  i
 0.008184  0.796991  i
 0.0082016  0.806708  i
 0.0082192  0.816401  i
 0.0082368  0.82602  i
 0.0082544  0.835491  i
 0.008272  0.84471  i
 0.0082896  0.853533  i
 0.0083072  0.861781  i
 0.0083248  0.869238  i
 0.0083424  0.875671  i
 0.00836  0.880844  i
 0.0083776  0.884531  i
 0.0083952  0.886525  i
 0.0084128  0.886624  i
 0.0084304  0.884615  i
 0.008448  0.880267  i
 0.0084656  0.873339  i
 0.0084832  0.863618  i
 0.0085008  0.850945  i
 0.0085184  0.835192  i
 0.008536  0.816184  i
 0.0085536  0.793597  i
 0.0085712  0.76695  i
 0.0085888  0.735767  i
 0.0086064  0.699851  i
 0.008624  0.659447  i
 0.0086416  0.615038  i
 0.0086592  0.566743  i
 0.0086768  0.51375  i
 0.0086944  0.454453  i
 0.008712  0.38766  i
 0.0087296  0.314133  i
 0.0087472  0.236631  i
 0.0087648  0.157861  i
 0.0087824  0.0789329  i
 0.0088  2.37192e-07  i

